Net,PSNR,Params,Generation
"[4, 1, 2, 5, 6, 0, 5, 7, 1, 2, 7, 3, 0, 4, 1, 1, 6, 0, 7, 3, 4, 1, 6, 4, 5, 3, 0, 7]",29.97962,19776.0,1
"[4, 7, 1, 4, 3, 5, 6, 4, 0, 2, 2, 4, 7, 4, 0, 4, 3, 5, 3, 0, 5, 0, 5, 1, 4, 4, 4, 0]",30.671657,28928.0,1
"[4, 6, 2, 3, 2, 2, 2, 7, 7, 6, 5, 1, 1, 4, 1, 1, 4, 4, 4, 1, 1, 0, 2, 5, 6, 0, 4, 2]",30.641223,69424.0,1
"[2, 7, 6, 4, 4, 1, 2, 3, 6, 6, 2, 0, 1, 7, 1, 4, 1, 4, 1, 6, 2, 2, 4, 3, 1, 4, 5, 4]",31.799552,382752.0,1
"[0, 1, 7, 0, 2, 3, 7, 4, 2, 6, 1, 4, 7, 0, 2, 4, 3, 5, 0, 2, 2, 0, 4, 4, 3, 6, 7, 7]",30.429161,134832.0,1
"[2, 5, 4, 2, 0, 2, 7, 7, 2, 1, 3, 4, 5, 7, 6, 3, 3, 1, 1, 4, 2, 7, 4, 4, 1, 2, 6, 6]",31.340355,504384.0,1
"[0, 3, 5, 5, 1, 1, 7, 6, 2, 6, 1, 1, 5, 4, 3, 0, 1, 4, 0, 2, 7, 6, 2, 1, 4, 5, 1, 2]",31.463207,97888.0,1
"[2, 7, 6, 4, 4, 1, 2, 3, 6, 6, 2, 0, 1, 7, 1, 0, 7, 4, 4, 4, 5, 2, 4, 3, 1, 4, 5, 4]",31.555397,213600.0,1
"[4, 4, 6, 2, 7, 2, 5, 4, 5, 6, 7, 4, 2, 3, 7, 7, 6, 5, 1, 1, 5, 7, 7, 0, 2, 4, 3, 2]",30.614614,73008.0,1
"[3, 3, 5, 5, 1, 0, 5, 0, 1, 5, 1, 1, 5, 2, 1, 0, 5, 1, 0, 6, 5, 3, 5, 6, 5, 3, 6, 5]",31.491348,1144672.0,1
"[4, 5, 4, 5, 4, 0, 3, 5, 6, 4, 7, 5, 3, 7, 6, 3, 3, 1, 1, 4, 2, 7, 4, 4, 1, 2, 6, 4]",30.821334,34368.0,1
"[4, 3, 5, 5, 1, 1, 7, 6, 2, 6, 1, 1, 5, 2, 1, 0, 7, 4, 3, 7, 7, 2, 0, 0, 1, 4, 6, 5]",31.413736,44320.0,1
"[3, 4, 6, 2, 7, 0, 1, 7, 1, 5, 4, 4, 6, 3, 0, 2, 1, 0, 1, 7, 3, 7, 4, 7, 1, 1, 6, 4]",31.49439,177120.0,1
"[5, 1, 7, 3, 2, 3, 7, 3, 3, 5, 0, 6, 4, 1, 2, 0, 6, 6, 1, 6, 6, 7, 1, 6, 2, 4, 5, 1]",31.339795,791232.0,1
"[2, 7, 0, 7, 7, 3, 2, 1, 1, 3, 5, 1, 0, 3, 3, 0, 6, 6, 1, 3, 4, 5, 0, 3, 1, 7, 5, 3]",31.746158,595776.0,1
"[0, 1, 3, 7, 7, 2, 3, 2, 5, 3, 6, 4, 7, 0, 2, 4, 3, 5, 0, 2, 2, 0, 4, 4, 3, 6, 7, 7]",30.99303,129488.0,1
"[4, 6, 5, 2, 5, 5, 6, 7, 1, 5, 6, 0, 5, 7, 2, 1, 1, 1, 4, 7, 1, 0, 6, 0, 6, 3, 2, 4]",30.946566,35792.0,1
"[4, 1, 6, 7, 4, 1, 4, 1, 3, 4, 4, 0, 0, 2, 3, 4, 2, 5, 4, 7, 1, 2, 1, 1, 0, 1, 6, 6]",30.911757,77680.0,1
